News Pull,2022-10-12 10:00:29.000,2022-10-12 10:00:42.000
NewsDriver.ps1,2022-10-12 11:00:09.000,2022-10-12 11:00:32.000
News Pull,2022-10-12 11:00:11.000,2022-10-12 11:00:32.000
NewsDriver.ps1,2022-10-12 12:05:18.000,2022-10-12 12:05:26.000
News Pull,2022-10-12 12:05:18.000,2022-10-12 12:05:26.000
NewsDriver.ps1,2022-10-12 13:00:25.000,2022-10-12 13:00:38.000
News Pull,2022-10-12 13:00:25.000,2022-10-12 13:00:38.000
NewsDriver.ps1,2022-10-12 14:00:30.000,2022-10-12 14:00:54.000
News Pull,2022-10-12 14:00:31.000,2022-10-12 14:00:54.000
NewsDriver.ps1,2022-10-12 15:00:23.000,2022-10-12 15:00:31.000
News Pull,2022-10-12 15:00:24.000,2022-10-12 15:00:31.000
NewsDriver.ps1,2022-10-12 16:00:27.000,2022-10-12 16:00:39.000
News Pull,2022-10-12 16:00:29.000,2022-10-12 16:00:39.000
NewsDriver.ps1,2022-10-12 17:00:31.000,2022-10-12 17:00:52.000
News Pull,2022-10-12 17:00:32.000,2022-10-12 17:00:51.000
NewsDriver.ps1,2022-10-12 18:00:10.000,2022-10-12 18:00:44.000
News Pull,2022-10-12 18:00:12.000,2022-10-12 18:00:44.000
NewsDriver.ps1,2022-10-12 19:00:22.000,2022-10-12 19:00:36.000
News Pull,2022-10-12 19:00:23.000,2022-10-12 19:00:36.000
NewsDriver.ps1,2022-10-12 20:00:03.000,2022-10-12 20:00:23.000
News Pull,2022-10-12 20:00:04.000,2022-10-12 20:00:23.000
GetPersonnelPics.ps1,2022-10-12 21:30:06.000,2022-10-12 21:30:14.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-12 23:00:21.000,2022-10-13 00:19:29.000
NewsDriver.ps1,2022-10-13 06:05:15.000,2022-10-13 06:05:24.000
News Pull,2022-10-13 06:05:16.000,2022-10-13 06:05:24.000
NewsDriver.ps1,2022-10-13 07:00:12.000,2022-10-13 07:00:39.000
News Pull,2022-10-13 07:00:15.000,2022-10-13 07:00:39.000
NewsDriver.ps1,2022-10-13 08:00:27.000,2022-10-13 08:00:44.000
News Pull,2022-10-13 08:00:32.000,2022-10-13 08:00:44.000
NewsDriver.ps1,2022-10-13 09:00:04.000,2022-10-13 09:00:12.000
News Pull,2022-10-13 09:00:04.000,2022-10-13 09:00:12.000
NewsDriver.ps1,2022-10-13 10:00:22.000,2022-10-13 10:00:42.000
News Pull,2022-10-13 10:00:23.000,2022-10-13 10:00:42.000
NewsDriver.ps1,2022-10-13 11:00:23.000,2022-10-13 11:00:37.000
News Pull,2022-10-13 11:00:25.000,2022-10-13 11:00:37.000
NewsDriver.ps1,2022-10-13 12:00:26.000,2022-10-13 12:00:43.000
News Pull,2022-10-13 12:00:26.000,2022-10-13 12:00:43.000
RubyDriver.ps1,2022-10-13 12:57:36.000,2022-10-13 13:02:48.000
Full Pull,2022-10-13 12:57:38.000,2022-10-13 13:02:48.000
NewsDriver.ps1,2022-10-13 13:00:09.000,2022-10-13 13:00:50.000
News Pull,2022-10-13 13:00:11.000,2022-10-13 13:00:50.000
NewsDriver.ps1,2022-10-13 14:00:09.000,2022-10-13 14:00:31.000
News Pull,2022-10-13 14:00:11.000,2022-10-13 14:00:31.000
NewsDriver.ps1,2022-10-13 15:00:17.000,2022-10-13 15:00:27.000
News Pull,2022-10-13 15:00:20.000,2022-10-13 15:00:27.000
NewsDriver.ps1,2022-10-13 16:00:24.000,2022-10-13 16:00:38.000
News Pull,2022-10-13 16:00:25.000,2022-10-13 16:00:38.000
NewsDriver.ps1,2022-10-13 17:00:22.000,2022-10-13 17:00:34.000
News Pull,2022-10-13 17:00:23.000,2022-10-13 17:00:33.000
NewsDriver.ps1,2022-10-13 17:59:57.000,2022-10-13 18:00:15.000
News Pull,2022-10-13 17:59:59.000,2022-10-13 18:00:15.000
NewsDriver.ps1,2022-10-13 19:00:20.000,2022-10-13 19:00:28.000
News Pull,2022-10-13 19:00:21.000,2022-10-13 19:00:28.000
NewsDriver.ps1,2022-10-13 20:00:11.000,2022-10-13 20:00:35.000
News Pull,2022-10-13 20:00:13.000,2022-10-13 20:00:35.000
RubyDriver.ps1,2022-10-13 20:30:16.000,2022-10-13 20:36:20.000
Full Pull,2022-10-13 20:30:20.000,2022-10-13 20:36:20.000
GetPersonnelPics.ps1,2022-10-13 21:30:14.000,2022-10-13 21:30:28.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-13 23:00:29.000,2022-10-14 00:11:08.000
NewsDriver.ps1,2022-10-14 06:00:22.000,2022-10-14 06:00:37.000
News Pull,2022-10-14 06:00:23.000,2022-10-14 06:00:37.000
NewsDriver.ps1,2022-10-14 07:00:31.000,2022-10-14 07:00:41.000
News Pull,2022-10-14 07:00:33.000,2022-10-14 07:00:41.000
NewsDriver.ps1,2022-10-14 08:00:19.000,2022-10-14 08:00:26.000
News Pull,2022-10-14 08:00:20.000,2022-10-14 08:00:26.000
NewsDriver.ps1,2022-10-14 09:00:23.000,2022-10-14 09:00:31.000
News Pull,2022-10-14 09:00:25.000,2022-10-14 09:00:31.000
NewsDriver.ps1,2022-10-14 10:00:19.000,2022-10-14 10:00:27.000
News Pull,2022-10-14 10:00:19.000,2022-10-14 10:00:27.000
NewsDriver.ps1,2022-10-14 11:00:03.000,2022-10-14 11:00:17.000
News Pull,2022-10-14 11:00:04.000,2022-10-14 11:00:17.000
NewsDriver.ps1,2022-10-14 12:00:05.000,2022-10-14 12:00:16.000
News Pull,2022-10-14 12:00:07.000,2022-10-14 12:00:16.000
NewsDriver.ps1,2022-10-14 13:00:19.000,2022-10-14 13:00:34.000
News Pull,2022-10-14 13:00:20.000,2022-10-14 13:00:34.000
NewsDriver.ps1,2022-10-14 14:00:24.000,2022-10-14 14:00:34.000
News Pull,2022-10-14 14:00:25.000,2022-10-14 14:00:34.000
NewsDriver.ps1,2022-10-14 15:00:21.000,2022-10-14 15:00:27.000
News Pull,2022-10-14 15:00:22.000,2022-10-14 15:00:27.000
NewsDriver.ps1,2022-10-14 16:05:09.000,2022-10-14 16:05:15.000
News Pull,2022-10-14 16:05:09.000,2022-10-14 16:05:15.000
NewsDriver.ps1,2022-10-14 17:05:10.000,2022-10-14 17:05:17.000
News Pull,2022-10-14 17:05:11.000,2022-10-14 17:05:17.000
NewsDriver.ps1,2022-10-14 18:00:05.000,2022-10-14 18:00:18.000
News Pull,2022-10-14 18:00:06.000,2022-10-14 18:00:17.000
NewsDriver.ps1,2022-10-14 19:00:09.000,2022-10-14 19:00:16.000
News Pull,2022-10-14 19:00:10.000,2022-10-14 19:00:16.000
NewsDriver.ps1,2022-10-14 20:00:05.000,2022-10-14 20:00:16.000
News Pull,2022-10-14 20:00:06.000,2022-10-14 20:00:16.000
RubyDriver.ps1,2022-10-14 20:30:07.000,2022-10-14 20:35:58.000
Full Pull,2022-10-14 20:30:14.000,2022-10-14 20:35:58.000
GetPersonnelPics.ps1,2022-10-14 21:30:14.000,2022-10-14 21:30:19.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-14 23:00:26.000,2022-10-15 00:18:33.000
NewsDriver.ps1,2022-10-15 06:00:36.000,2022-10-15 06:01:10.000
News Pull,2022-10-15 06:00:37.000,2022-10-15 06:01:10.000
NewsDriver.ps1,2022-10-15 07:00:06.000,2022-10-15 07:00:13.000
News Pull,2022-10-15 07:00:07.000,2022-10-15 07:00:13.000
NewsDriver.ps1,2022-10-15 08:00:20.000,2022-10-15 08:00:30.000
News Pull,2022-10-15 08:00:21.000,2022-10-15 08:00:30.000
NewsDriver.ps1,2022-10-15 09:00:05.000,2022-10-15 09:00:11.000
News Pull,2022-10-15 09:00:06.000,2022-10-15 09:00:11.000
NewsDriver.ps1,2022-10-15 10:00:09.000,2022-10-15 10:00:16.000
News Pull,2022-10-15 10:00:10.000,2022-10-15 10:00:16.000
NewsDriver.ps1,2022-10-15 11:00:03.000,2022-10-15 11:00:09.000
News Pull,2022-10-15 11:00:03.000,2022-10-15 11:00:09.000
NewsDriver.ps1,2022-10-15 12:00:15.000,2022-10-15 12:00:22.000
News Pull,2022-10-15 12:00:16.000,2022-10-15 12:00:22.000
NewsDriver.ps1,2022-10-15 13:00:04.000,2022-10-15 13:00:10.000
News Pull,2022-10-15 13:00:05.000,2022-10-15 13:00:10.000
NewsDriver.ps1,2022-10-15 14:00:15.000,2022-10-15 14:00:21.000
News Pull,2022-10-15 14:00:15.000,2022-10-15 14:00:21.000
NewsDriver.ps1,2022-10-15 15:00:08.000,2022-10-15 15:00:14.000
News Pull,2022-10-15 15:00:08.000,2022-10-15 15:00:14.000
NewsDriver.ps1,2022-10-15 16:00:38.000,2022-10-15 16:00:52.000
News Pull,2022-10-15 16:00:40.000,2022-10-15 16:00:52.000
NewsDriver.ps1,2022-10-15 17:00:25.000,2022-10-15 17:00:40.000
News Pull,2022-10-15 17:00:25.000,2022-10-15 17:00:40.000
NewsDriver.ps1,2022-10-15 17:59:55.000,2022-10-15 18:00:03.000
News Pull,2022-10-15 17:59:56.000,2022-10-15 18:00:02.000
NewsDriver.ps1,2022-10-15 18:59:51.000,2022-10-15 18:59:57.000
News Pull,2022-10-15 18:59:52.000,2022-10-15 18:59:57.000
NewsDriver.ps1,2022-10-15 20:00:07.000,2022-10-15 20:00:18.000
News Pull,2022-10-15 20:00:08.000,2022-10-15 20:00:18.000
RubyDriver.ps1,2022-10-15 20:30:02.000,2022-10-15 20:36:16.000
Full Pull,2022-10-15 20:30:07.000,2022-10-15 20:36:16.000
GetPersonnelPics.ps1,2022-10-15 21:30:05.000,2022-10-15 21:30:14.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-15 23:00:17.000,2022-10-16 00:08:53.000
NewsDriver.ps1,2022-10-16 06:00:06.000,2022-10-16 06:00:17.000
News Pull,2022-10-16 06:00:07.000,2022-10-16 06:00:17.000
MarketCap.ps1,2022-10-16 06:05:17.000,NULL
NewsDriver.ps1,2022-10-16 07:00:08.000,2022-10-16 07:00:17.000
News Pull,2022-10-16 07:00:08.000,2022-10-16 07:00:17.000
NewsDriver.ps1,2022-10-16 08:00:16.000,2022-10-16 08:00:24.000
News Pull,2022-10-16 08:00:17.000,2022-10-16 08:00:24.000
NewsDriver.ps1,2022-10-16 09:00:21.000,2022-10-16 09:00:29.000
News Pull,2022-10-16 09:00:21.000,2022-10-16 09:00:29.000
NewsDriver.ps1,2022-10-16 09:59:59.000,2022-10-16 10:00:14.000
News Pull,2022-10-16 09:59:59.000,2022-10-16 10:00:14.000
NewsDriver.ps1,2022-10-16 11:00:17.000,2022-10-16 11:00:25.000
News Pull,2022-10-16 11:00:18.000,2022-10-16 11:00:25.000
NewsDriver.ps1,2022-10-16 12:00:22.000,2022-10-16 12:00:29.000
News Pull,2022-10-16 12:00:23.000,2022-10-16 12:00:29.000
NewsDriver.ps1,2022-10-16 13:00:05.000,2022-10-16 13:00:17.000
News Pull,2022-10-16 13:00:07.000,2022-10-16 13:00:17.000
NewsDriver.ps1,2022-10-16 14:00:34.000,2022-10-16 14:00:49.000
News Pull,2022-10-16 14:00:35.000,2022-10-16 14:00:49.000
NewsDriver.ps1,2022-10-16 15:05:11.000,2022-10-16 15:05:17.000
News Pull,2022-10-16 15:05:11.000,2022-10-16 15:05:17.000
NewsDriver.ps1,2022-10-16 15:26:51.000,2022-10-16 15:26:57.000
News Pull,2022-10-16 15:26:51.000,2022-10-16 15:26:57.000
NewsDriver.ps1,2022-10-16 16:05:11.000,2022-10-16 16:05:18.000
News Pull,2022-10-16 16:05:11.000,2022-10-16 16:05:18.000
NewsDriver.ps1,2022-10-16 17:00:23.000,2022-10-16 17:00:44.000
News Pull,2022-10-16 17:00:24.000,2022-10-16 17:00:44.000
NewsDriver.ps1,2022-10-16 18:00:22.000,2022-10-16 18:00:35.000
News Pull,2022-10-16 18:00:23.000,2022-10-16 18:00:35.000
NewsDriver.ps1,2022-10-16 19:00:25.000,2022-10-16 19:00:33.000
News Pull,2022-10-16 19:00:26.000,2022-10-16 19:00:33.000
NewsDriver.ps1,2022-10-16 20:00:09.000,2022-10-16 20:00:20.000
News Pull,2022-10-16 20:00:10.000,2022-10-16 20:00:20.000
RubyDriver.ps1,2022-10-16 20:30:03.000,2022-10-16 20:36:28.000
Full Pull,2022-10-16 20:30:08.000,2022-10-16 20:36:28.000
GetPersonnelPics.ps1,2022-10-16 21:30:19.000,2022-10-16 21:30:23.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-16 23:00:33.000,2022-10-17 00:13:08.000
NewsDriver.ps1,2022-10-17 06:00:10.000,2022-10-17 06:00:28.000
News Pull,2022-10-17 06:00:11.000,2022-10-17 06:00:28.000
NewsDriver.ps1,2022-10-17 07:00:13.000,2022-10-17 07:00:24.000
News Pull,2022-10-17 07:00:14.000,2022-10-17 07:00:24.000
NewsDriver.ps1,2022-10-17 08:00:27.000,2022-10-17 08:00:36.000
News Pull,2022-10-17 08:00:27.000,2022-10-17 08:00:36.000
NewsDriver.ps1,2022-10-17 09:00:33.000,2022-10-17 09:00:40.000
News Pull,2022-10-17 09:00:34.000,2022-10-17 09:00:40.000
NewsDriver.ps1,2022-10-17 10:00:20.000,2022-10-17 10:00:48.000
News Pull,2022-10-17 10:00:21.000,2022-10-17 10:00:48.000
NewsDriver.ps1,2022-10-17 11:00:32.000,2022-10-17 11:00:41.000
News Pull,2022-10-17 11:00:33.000,2022-10-17 11:00:41.000
NewsDriver.ps1,2022-10-17 12:05:25.000,2022-10-17 12:05:32.000
News Pull,2022-10-17 12:05:26.000,2022-10-17 12:05:32.000
NewsDriver.ps1,2022-10-17 13:00:23.000,2022-10-17 13:00:38.000
News Pull,2022-10-17 13:00:24.000,2022-10-17 13:00:38.000
NewsDriver.ps1,2022-10-17 14:00:47.000,2022-10-17 14:00:57.000
News Pull,2022-10-17 14:00:48.000,2022-10-17 14:00:57.000
NewsDriver.ps1,2022-10-17 15:00:26.000,2022-10-17 15:00:33.000
News Pull,2022-10-17 15:00:27.000,2022-10-17 15:00:33.000
NewsDriver.ps1,2022-10-17 16:00:46.000,2022-10-17 16:00:54.000
News Pull,2022-10-17 16:00:47.000,2022-10-17 16:00:54.000
NewsDriver.ps1,2022-10-17 17:05:17.000,2022-10-17 17:05:23.000
News Pull,2022-10-17 17:05:17.000,2022-10-17 17:05:23.000
NewsDriver.ps1,2022-10-17 18:00:25.000,2022-10-17 18:00:51.000
News Pull,2022-10-17 18:00:26.000,2022-10-17 18:00:51.000
NewsDriver.ps1,2022-10-17 19:00:10.000,2022-10-17 19:00:21.000
News Pull,2022-10-17 19:00:11.000,2022-10-17 19:00:21.000
NewsDriver.ps1,2022-10-17 20:05:09.000,2022-10-17 20:05:16.000
News Pull,2022-10-17 20:05:09.000,2022-10-17 20:05:16.000
NewsDriver.ps1,2022-10-17 20:26:56.000,2022-10-17 20:27:02.000
News Pull,2022-10-17 20:26:56.000,2022-10-17 20:27:02.000
RubyDriver.ps1,2022-10-17 20:30:21.000,2022-10-17 20:35:51.000
Full Pull,2022-10-17 20:30:25.000,2022-10-17 20:35:51.000
GetPersonnelPics.ps1,2022-10-17 21:30:16.000,2022-10-17 21:30:24.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-17 23:00:20.000,2022-10-18 00:10:27.000
NewsDriver.ps1,2022-10-18 06:00:07.000,2022-10-18 06:00:14.000
News Pull,2022-10-18 06:00:08.000,2022-10-18 06:00:14.000
NewsDriver.ps1,2022-10-18 07:00:39.000,2022-10-18 07:00:52.000
News Pull,2022-10-18 07:00:40.000,2022-10-18 07:00:52.000
NewsDriver.ps1,2022-10-18 08:00:11.000,2022-10-18 08:00:18.000
News Pull,2022-10-18 08:00:12.000,2022-10-18 08:00:18.000
NewsDriver.ps1,2022-10-18 09:05:07.000,2022-10-18 09:05:13.000
News Pull,2022-10-18 09:05:08.000,2022-10-18 09:05:13.000
NewsDriver.ps1,2022-10-18 10:00:04.000,2022-10-18 10:00:13.000
News Pull,2022-10-18 10:00:05.000,2022-10-18 10:00:13.000
NewsDriver.ps1,2022-10-18 11:00:21.000,2022-10-18 11:00:34.000
News Pull,2022-10-18 11:00:22.000,2022-10-18 11:00:34.000
NewsDriver.ps1,2022-10-18 12:00:03.000,2022-10-18 12:00:16.000
News Pull,2022-10-18 12:00:04.000,2022-10-18 12:00:16.000
NewsDriver.ps1,2022-10-18 13:00:03.000,2022-10-18 13:00:10.000
News Pull,2022-10-18 13:00:03.000,2022-10-18 13:00:10.000
NewsDriver.ps1,2022-10-18 14:00:06.000,2022-10-18 14:00:13.000
News Pull,2022-10-18 14:00:07.000,2022-10-18 14:00:13.000
NewsDriver.ps1,2022-10-18 15:00:07.000,2022-10-18 15:00:28.000
News Pull,2022-10-18 15:00:08.000,2022-10-18 15:00:28.000
NewsDriver.ps1,2022-10-18 16:00:07.000,2022-10-18 16:00:14.000
News Pull,2022-10-18 16:00:07.000,2022-10-18 16:00:14.000
NewsDriver.ps1,2022-10-18 17:00:20.000,2022-10-18 17:00:37.000
News Pull,2022-10-18 17:00:21.000,2022-10-18 17:00:37.000
NewsDriver.ps1,2022-10-18 18:00:29.000,2022-10-18 18:00:37.000
News Pull,2022-10-18 18:00:29.000,2022-10-18 18:00:37.000
NewsDriver.ps1,2022-10-18 19:00:04.000,2022-10-18 19:00:11.000
News Pull,2022-10-18 19:00:05.000,2022-10-18 19:00:11.000
NewsDriver.ps1,2022-10-18 20:00:26.000,2022-10-18 20:00:33.000
News Pull,2022-10-18 20:00:26.000,2022-10-18 20:00:33.000
RubyDriver.ps1,2022-10-18 20:30:08.000,2022-10-18 20:36:30.000
Full Pull,2022-10-18 20:30:14.000,2022-10-18 20:36:30.000
GetPersonnelPics.ps1,2022-10-18 21:30:05.000,2022-10-18 21:30:19.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-18 23:00:25.000,2022-10-19 00:14:04.000
NewsDriver.ps1,2022-10-19 06:00:28.000,2022-10-19 06:00:47.000
News Pull,2022-10-19 06:00:30.000,2022-10-19 06:00:47.000
NewsDriver.ps1,2022-10-19 07:00:24.000,2022-10-19 07:00:37.000
News Pull,2022-10-19 07:00:26.000,2022-10-19 07:00:37.000
NewsDriver.ps1,2022-10-19 08:00:06.000,2022-10-19 08:00:13.000
News Pull,2022-10-19 08:00:06.000,2022-10-19 08:00:13.000
NewsDriver.ps1,2022-10-19 09:00:15.000,2022-10-19 09:00:22.000
News Pull,2022-10-19 09:00:15.000,2022-10-19 09:00:22.000
NewsDriver.ps1,2022-10-19 10:00:03.000,2022-10-19 10:00:10.000
News Pull,2022-10-19 10:00:03.000,2022-10-19 10:00:10.000
NewsDriver.ps1,2022-10-19 11:00:27.000,2022-10-19 11:00:35.000
News Pull,2022-10-19 11:00:28.000,2022-10-19 11:00:35.000
NewsDriver.ps1,2022-10-19 12:00:20.000,2022-10-19 12:00:28.000
News Pull,2022-10-19 12:00:21.000,2022-10-19 12:00:28.000
NewsDriver.ps1,2022-10-19 13:00:21.000,2022-10-19 13:00:29.000
News Pull,2022-10-19 13:00:21.000,2022-10-19 13:00:29.000
NewsDriver.ps1,2022-10-19 14:05:08.000,2022-10-19 14:05:14.000
News Pull,2022-10-19 14:05:08.000,2022-10-19 14:05:14.000
NewsDriver.ps1,2022-10-19 15:00:06.000,2022-10-19 15:00:41.000
News Pull,2022-10-19 15:00:06.000,2022-10-19 15:00:41.000
NewsDriver.ps1,2022-10-19 16:00:08.000,2022-10-19 16:00:15.000
News Pull,2022-10-19 16:00:09.000,2022-10-19 16:00:15.000
NewsDriver.ps1,2022-10-19 17:00:04.000,2022-10-19 17:00:11.000
News Pull,2022-10-19 17:00:05.000,2022-10-19 17:00:11.000
NewsDriver.ps1,2022-10-19 18:00:02.000,2022-10-19 18:00:09.000
News Pull,2022-10-19 18:00:03.000,2022-10-19 18:00:09.000
NewsDriver.ps1,2022-10-19 19:05:08.000,2022-10-19 19:05:17.000
News Pull,2022-10-19 19:05:09.000,2022-10-19 19:05:17.000
NewsDriver.ps1,2022-10-19 20:00:21.000,2022-10-19 20:00:37.000
News Pull,2022-10-19 20:00:22.000,2022-10-19 20:00:37.000
RubyDriver.ps1,2022-10-19 20:30:18.000,2022-10-19 20:36:32.000
Full Pull,2022-10-19 20:30:21.000,2022-10-19 20:36:31.000
GetPersonnelPics.ps1,2022-10-19 21:30:17.000,2022-10-19 21:30:25.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-19 23:00:24.000,2022-10-22 00:09:48.000
NewsDriver.ps1,2022-10-20 06:00:04.000,2022-10-20 06:00:14.000
News Pull,2022-10-20 06:00:05.000,2022-10-20 06:00:14.000
NewsDriver.ps1,2022-10-20 07:00:21.000,2022-10-20 07:00:43.000
News Pull,2022-10-20 07:00:23.000,2022-10-20 07:00:43.000
NewsDriver.ps1,2022-10-20 08:00:22.000,2022-10-20 08:00:32.000
News Pull,2022-10-20 08:00:23.000,2022-10-20 08:00:32.000
NewsDriver.ps1,2022-10-20 09:00:06.000,2022-10-20 09:00:15.000
News Pull,2022-10-20 09:00:07.000,2022-10-20 09:00:15.000
NewsDriver.ps1,2022-10-20 10:00:24.000,2022-10-20 10:00:57.000
News Pull,2022-10-20 10:00:25.000,2022-10-20 10:00:57.000
NewsDriver.ps1,2022-10-20 11:00:23.000,2022-10-20 11:00:34.000
News Pull,2022-10-20 11:00:24.000,2022-10-20 11:00:34.000
NewsDriver.ps1,2022-10-20 12:00:24.000,2022-10-20 12:00:44.000
News Pull,2022-10-20 12:00:25.000,2022-10-20 12:00:44.000
NewsDriver.ps1,2022-10-20 13:00:14.000,2022-10-20 13:00:31.000
News Pull,2022-10-20 13:00:16.000,2022-10-20 13:00:31.000
NewsDriver.ps1,2022-10-20 14:00:27.000,2022-10-20 14:00:42.000
News Pull,2022-10-20 14:00:29.000,2022-10-20 14:00:42.000
NewsDriver.ps1,2022-10-20 15:00:25.000,2022-10-20 15:00:38.000
News Pull,2022-10-20 15:00:26.000,2022-10-20 15:00:38.000
NewsDriver.ps1,2022-10-20 16:00:24.000,2022-10-20 16:00:39.000
News Pull,2022-10-20 16:00:26.000,2022-10-20 16:00:39.000
NewsDriver.ps1,2022-10-20 17:00:05.000,2022-10-20 17:00:34.000
News Pull,2022-10-20 17:00:07.000,2022-10-20 17:00:34.000
NewsDriver.ps1,2022-10-20 18:00:08.000,2022-10-20 18:00:30.000
News Pull,2022-10-20 18:00:10.000,2022-10-20 18:00:30.000
NewsDriver.ps1,2022-10-20 19:05:08.000,2022-10-20 19:05:16.000
News Pull,2022-10-20 19:05:08.000,2022-10-20 19:05:16.000
NewsDriver.ps1,2022-10-20 20:00:24.000,2022-10-20 20:00:36.000
News Pull,2022-10-20 20:00:25.000,2022-10-20 20:00:36.000
RubyDriver.ps1,2022-10-20 20:30:03.000,2022-10-20 20:37:03.000
Full Pull,2022-10-20 20:30:09.000,2022-10-20 20:37:03.000
GetPersonnelPics.ps1,2022-10-20 21:30:04.000,2022-10-20 21:30:12.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-20 23:00:22.000,2022-10-22 00:09:48.000
NewsDriver.ps1,2022-10-21 06:00:31.000,2022-10-21 06:01:06.000
News Pull,2022-10-21 06:00:35.000,2022-10-21 06:01:05.000
NewsDriver.ps1,2022-10-21 07:05:10.000,2022-10-21 07:05:17.000
News Pull,2022-10-21 07:05:10.000,2022-10-21 07:05:17.000
NewsDriver.ps1,2022-10-21 08:00:04.000,2022-10-21 08:00:14.000
News Pull,2022-10-21 08:00:05.000,2022-10-21 08:00:14.000
NewsDriver.ps1,2022-10-21 09:00:15.000,2022-10-21 09:00:28.000
News Pull,2022-10-21 09:00:17.000,2022-10-21 09:00:28.000
NewsDriver.ps1,2022-10-21 10:00:25.000,2022-10-21 10:00:40.000
News Pull,2022-10-21 10:00:26.000,2022-10-21 10:00:39.000
NewsDriver.ps1,2022-10-21 11:00:29.000,2022-10-21 11:00:37.000
News Pull,2022-10-21 11:00:30.000,2022-10-21 11:00:37.000
NewsDriver.ps1,2022-10-21 12:00:06.000,2022-10-21 12:00:22.000
News Pull,2022-10-21 12:00:07.000,2022-10-21 12:00:22.000
NewsDriver.ps1,2022-10-21 13:00:21.000,2022-10-21 13:00:29.000
News Pull,2022-10-21 13:00:22.000,2022-10-21 13:00:29.000
NewsDriver.ps1,2022-10-21 14:00:05.000,2022-10-21 14:00:18.000
News Pull,2022-10-21 14:00:06.000,2022-10-21 14:00:18.000
NewsDriver.ps1,2022-10-21 15:05:09.000,2022-10-21 15:05:17.000
News Pull,2022-10-21 15:05:10.000,2022-10-21 15:05:17.000
NewsDriver.ps1,2022-10-21 16:00:18.000,2022-10-21 16:00:28.000
News Pull,2022-10-21 16:00:19.000,2022-10-21 16:00:28.000
NewsDriver.ps1,2022-10-21 17:05:13.000,2022-10-21 17:05:20.000
News Pull,2022-10-21 17:05:13.000,2022-10-21 17:05:20.000
NewsDriver.ps1,2022-10-21 18:00:31.000,2022-10-21 18:00:44.000
News Pull,2022-10-21 18:00:32.000,2022-10-21 18:00:44.000
NewsDriver.ps1,2022-10-21 19:00:14.000,2022-10-21 19:00:31.000
News Pull,2022-10-21 19:00:15.000,2022-10-21 19:00:31.000
NewsDriver.ps1,2022-10-21 20:00:04.000,2022-10-21 20:00:15.000
News Pull,2022-10-21 20:00:05.000,2022-10-21 20:00:15.000
RubyDriver.ps1,2022-10-21 20:30:09.000,2022-10-21 20:36:04.000
Full Pull,2022-10-21 20:30:16.000,2022-10-21 20:36:04.000
GetPersonnelPics.ps1,2022-10-21 21:30:16.000,2022-10-21 21:30:19.000
\Scheduled\Foundation\FoundationSync.ps1,2022-10-21 23:00:09.000,2022-10-22 00:09:48.000
NewsDriver.ps1,2022-10-22 06:00:06.000,2022-10-22 06:01:34.000
News Pull,2022-10-22 06:00:06.000,2022-10-22 06:01:34.000
NewsDriver.ps1,2022-10-22 07:00:20.000,2022-10-22 07:00:42.000
News Pull,2022-10-22 07:00:21.000,2022-10-22 07:00:42.000
NewsDriver.ps1,2022-10-22 08:00:26.000,2022-10-22 08:00:35.000
News Pull,2022-10-22 08:00:27.000,2022-10-22 08:00:35.000
NewsDriver.ps1,2022-10-22 09:00:14.000,2022-10-22 09:00:26.000
News Pull,2022-10-22 09:00:15.000,2022-10-22 09:00:26.000
NewsDriver.ps1,2022-10-22 10:00:16.000,2022-10-22 10:00:26.000
News Pull,2022-10-22 10:00:17.000,2022-10-22 10:00:26.000
NewsDriver.ps1,2022-10-22 11:05:14.000,2022-10-22 11:05:22.000
News Pull,2022-10-22 11:05:15.000,2022-10-22 11:05:22.000
NewsDriver.ps1,2022-10-22 12:00:06.000,2022-10-22 12:00:20.000
News Pull,2022-10-22 12:00:07.000,2022-10-22 12:00:20.000
NewsDriver.ps1,2022-10-22 13:05:14.000,2022-10-22 13:05:21.000
News Pull,2022-10-22 13:05:14.000,2022-10-22 13:05:21.000
NewsDriver.ps1,2022-10-22 15:00:11.000,2022-10-22 15:00:29.000
News Pull,2022-10-22 15:00:14.000,2022-10-22 15:00:29.000
NewsDriver.ps1,2022-10-22 16:00:12.000,2022-10-22 16:00:23.000
News Pull,2022-10-22 16:00:13.000,2022-10-22 16:00:23.000
NewsDriver.ps1,2022-10-22 17:00:26.000,2022-10-22 17:00:39.000
News Pull,2022-10-22 17:00:27.000,2022-10-22 17:00:39.000
NewsDriver.ps1,2022-10-22 18:00:03.000,2022-10-22 18:00:16.000
News Pull,2022-10-22 18:00:04.000,2022-10-22 18:00:16.000
NewsDriver.ps1,2022-10-22 19:00:09.000,2022-10-22 19:00:18.000
News Pull,2022-10-22 19:00:10.000,2022-10-22 19:00:18.000
